Chemical_Name,SMILES,Type,Within Domain of Applicability
7089,CC(C)NCC(O)C1=CC=C(C=C1)[N+]([O-])=O,0,TRUE
7090,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)OC[C@H]1O[C@@](COS([O-])=O)(O[C@H]2O[C@H](COS([O-])=O)[C@@H](OS([O-])=O)[C@H](OS([O-])=O)[C@H]2OS([O-])=O)[C@@H](OS([O-])=O)[C@@H]1OS([O-])=O,0,TRUE
7091,[Na+].[Na+].CC(O)(P(O)([O-])=O)P(O)([O-])=O,0,TRUE
7092,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,1,TRUE
7093,[Na+].[Na+].CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C([O-])=O)OC(=O)CCC([O-])=O,0,TRUE
7094,Cl.CNC(C)C(O)C1=CC=C(O)C=C1,0,TRUE
7095,NS(=O)(=O)C1=C(Cl)C=C2NC(CC3CCCC3)NS(=O)(=O)C2=C1,0,TRUE
7096,COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(C)=CC(C)=N1,0,TRUE
7097,COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1,0,TRUE
7098,NC(CC1=CC=C(Cl)C=C1)C(O)=O,0,TRUE
7099,C[C@H](CSC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,0,TRUE
7100,FC(F)(F)C1=CC=CC(C(=O)N[C@H]([C@@H]2CCCCN2)C2=CC=CC=C2)=C1Cl,0,TRUE
7101,N(C1=CC=CC=C1)C1=CC=C(NC2=CC=CC=C2)C=C1,1,TRUE
7102,Cl.CCNC(C)CC1=CC=C2OCOC2=C1,0,TRUE
7103,Cl.CC(CC1=CC2=C(OCO2)C=C1)NO,0,TRUE
7104,CC(O)=O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1,0,FALSE
7105,[Br-].CCCCCC[N+]1=CC=CC=C1,0,TRUE
7106,O=C(OC1=CC=CC=C1)C1=CC(=CC=C1)C(=O)OC1=CC=CC=C1,0,TRUE
7107,[Na+].[O-]C(=O)C=C,0,TRUE
7108,[Cl-].[Cl-].[Cu++],0,TRUE
7109,CCC1(C(=O)NC(=O)N(C(=O)C2=CC=CC=C2)C1=O)C1=CC=CC=C1,0,TRUE
7112,CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(=O)(=O)N(C)C)N(C)C,0,TRUE
7113,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,0,FALSE
7114,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\C(\C)=C\[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,0,FALSE
7116,Cl.CCOC(=O)COC1=C(Cl)C2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,0,TRUE
7117,CC(C(O)=O)C1=CC2=C(SC3=C(C=CC=C3)C(=O)C2)C=C1,0,TRUE
7118,OS(O)(=O)=O.CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,0,TRUE
7119,CC(C)(O)C(=O)C1=CC=CC=C1,0,TRUE
7120,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,0,TRUE
7121,N[C@@H](CCCNC(N)=N)C(O)=O,0,TRUE
7122,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,0,TRUE
7123,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2,0,TRUE
7124,[Cl-].[Cl-].[Hg++],0,TRUE
7125,FC1=CC=C(C=C1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1,0,TRUE
7126,NC(=O)CN1CCCC1=O,0,TRUE
7127,[K+].CCCCCC[C@@H](O)C\C=C/CCCCCCCC([O-])=O,0,FALSE
7128,CNC(C)CCC=C(C)C.CNC(C)CCC=C(C)C.O[C@@H]([C@@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,0,TRUE
7129,CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,0,TRUE
7131,CCCCOC(=O)C(C)OC(=O)CCC,0,FALSE
7132,NC1=C(C=CC=C1)C(=O)OCC=C,0,TRUE
7133,CCCCCCCCC(=O)OCC=C,0,FALSE
7134,BrCBr,0,TRUE
7135,CCBr,0,TRUE
7136,ClCBr,0,TRUE
7137,CC=O,0,TRUE
7138,CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,0,TRUE
7139,S=C=S,0,TRUE
7140,[Na+].C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(/CCC=C(C)C)C([O-])=O,0,FALSE
7141,CN(C)[C@H]1[C@@H]2CC3C(=C(O)[C@]2(O)C(=O)C(C(=O)NCN2CCCC2)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,0,TRUE
7142,BrC(Br)Br,0,TRUE
7143,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](CN1C2=C(C=C(C)C(C)=C2)N=C2C(=O)NC(=O)N=C12)OC(=O)CCC,0,TRUE
7144,CC(C)Br,0,TRUE
7145,ClC(Cl)Br,0,TRUE
7146,[Na+].OCCN1CCN(CCS([O-])(=O)=O)CC1,0,TRUE
7147,C[N+]1([O-])CCOCC1,0,TRUE
7148,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,0,TRUE
7149,CC(C)S,0,TRUE
7150,CC(Cl)Cl,0,TRUE
7151,CC(=C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0,TRUE
7152,ClC(Cl)=C,0,TRUE
7153,C[Sn](C)(Cl)Cl,0,TRUE
7154,C[C@H](CCO)CCC=C(C)C,0,TRUE
7155,COC1=NC(C)=NC(Cl)=C1NC1=NCCN1,1,TRUE
7156,Cl.CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2[C@H]1C(=O)OC)C(=O)C1=CC=CC(O)=C1C3=O,0,FALSE
7157,CC1=C(CCN2CCC(CC2)C(=O)C2=CC=C(F)C=C2)C(=O)N2C=CC=CC2=N1,0,TRUE
7158,IC(I)I,0,TRUE
7159,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,TRUE
7160,CCC(=O)OCC1=CC=C(OC)C=C1,0,TRUE
7161,COC(OC)C=C(C)CCC=C(C)C,0,TRUE
7162,[Na+].CO[C@]1(NC(=O)CSC[C@@H](N)C([O-])=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O,0,TRUE
7163,CN(C)C,0,TRUE
7164,OC(=O)\C=C/C(O)=O.CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1,0,TRUE
7165,C[N+]([O-])=O,0,TRUE
7166,Cl.CCNC(=O)N1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1,0,TRUE
7167,COC(=O)C1=C(NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,0,TRUE
7168,II,1,TRUE
7169,CC1CN1,0,TRUE
7170,[Cl-].C[N+](C)(C)C,0,TRUE
7171,Cl.CCCN(CCC)CCC1=CNC2=CC=CC=C12,0,TRUE
7172,[OH-].C[N+](C)(C)C,0,TRUE
7173,C[As](C)(O)=O,0,TRUE
7174,CN(C1CCCCC1)C1CCCCC1,0,TRUE
7175,ClC(Cl)(Cl)Br,0,TRUE
7176,CC(C)(C)N,0,TRUE
7177,CC(C)(C)S,0,TRUE
7178,COP(C)(=O)OC,0,TRUE
7179,FC(Cl)(Cl)Cl,0,TRUE
7180,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,0,TRUE
7181,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,1,TRUE
7182,Cl.CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1.CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,0,TRUE
7183,CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,0,TRUE
7184,CS(O)(=O)=O,0,TRUE
7185,SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0,TRUE
7186,C[Si](C)(C)C,0,TRUE
7187,C[Si](C)(C)Cl,0,TRUE
7188,O=C(OCC1=CC=CC=C1)C(=O)OCC1=CC=CC=C1,0,TRUE
7189,CC(Cl)C(C)Cl,0,TRUE
7190,COC1=C(C2=C(C=C1)C(=CC=C2)C(=S)N(C)CC(O)=O)C(F)(F)F,0,TRUE
7191,CCC(C)(C)C,0,TRUE
7192,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,0,TRUE
7193,CCC(C)(C)O,0,TRUE
7194,Cl.Cl.C[C@H]1CN(CCCN2C3=C(C=CC=C3)C3=C2C=CC=C3)C[C@@H](C)N1,0,TRUE
7195,CC(C)(O)C#N,0,TRUE
7197,OCC(F)(F)F,0,TRUE
7198,CCCCCC(O)\C=C\C=O,0,FALSE
7199,OC1=C2N=CC=CC2=C(C=C1C(=O)NC1=CC=C(\C=C\C2=CC=C(NC(=O)C3=C(O)C4=NC=CC=C4C(=C3)S(O)(=O)=O)C=C2S(O)(=O)=O)C(=C1)S(O)(=O)=O)S(O)(=O)=O,0,TRUE
7200,BrC(Br)C(Br)(Br)Br,0,TRUE
7201,ClC1=CC=C(CC2C(=O)N=C3SCCN3C2=O)C=C1,0,TRUE
7202,OC(=O)C(Br)(Br)Br,0,TRUE
7203,CCN(N=O)C(N)=O,0,TRUE
7204,CC(=O)C(C)(C)C,0,TRUE
7206,CC(C)(C)C(O)=O,0,TRUE
7207,CC(Cl)(Cl)C(O)=O,0,TRUE
7208,CCCN(CCC)C(=O)SCC,0,TRUE
7210,[I-].[I-].COC1=CC=C2C[C@@H]3C4=C(CC[N+]3(C)C)C=C(OC)C(OC)=C4OC3=CC=C(C[C@H]4C5=C(CC[N+]4(C)C)C=C(OC)C(OC1=C2)=C5)C=C3,0,TRUE
7211,ClCC(Cl)C=C,0,TRUE
7212,CCCCC(CC)C(Cl)=O,0,FALSE
7213,FC(Cl)(Cl)C(F)(Cl)Cl,0,TRUE
7214,FC(F)(Cl)C(F)(Cl)Cl,0,TRUE
7215,ClC1=CC(Cl)=C(OC2=CC=C(OC3=NC=C(Cl)C=C3Cl)C=C2)N=C1,1,TRUE
7216,CCCCCCCCCCCCOCCCN,0,FALSE
7217,CN1C(N)=NC2=C1C=CC1=C2C=CC=N1,1,TRUE
7218,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,0,TRUE
7219,CCOP(O)OCC,0,TRUE
7220,CC1(C)C2CCC1(C)C(=O)C2,0,TRUE
7221,CC(C)[C@@]12C[C@@H]1C(C)C(=O)C2,0,TRUE
7222,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,0,TRUE
7223,CC(C)(C)OC=O,0,TRUE
7225,O=[Si]=O,0,TRUE
7226,[Na+].[O-][N+]([O-])=O,0,TRUE
7227,[Na+].[O-]N=O,0,TRUE
7230,Cl.C[C@@H](N)C(=O)C1=CC=CC=C1,0,TRUE
7231,CCOCCC(=O)OCC,0,FALSE
7232,COC(F)(F)C(Cl)Cl,0,TRUE
7233,CC(C)(CO)[N+]([O-])=O,0,TRUE
7234,C[C@H](N[C@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,0,TRUE
7236,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,0,TRUE
7237,ClCC=CCCl,0,TRUE
7238,N#C\C=C\C#N,0,TRUE
7239,ClC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,TRUE
7240,Cl[Sn](Cl)(Cl)Cl,0,TRUE
7241,Cl[Zn]Cl,0,TRUE
7243,[Na+].[Br-],0,TRUE
7244,CCCCCCCCC(Cl)=O,0,FALSE
7245,CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,0,TRUE
7246,C=COCCOCCOC=C,0,TRUE
7247,CCCCCCCCCCCCCBr,0,FALSE
7248,C=COCCOCCOCCOC=C,0,TRUE
7249,CCCCCCCCCCCCSC#N,0,FALSE
7250,COP(=O)(OC)OC(C1=CC=C(Cl)C=C1)P(=O)(OC)OC,0,TRUE
7251,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O,0,TRUE
7252,CC1CCC(=O)C1=O,0,TRUE
7253,COC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C,0,TRUE
7254,CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1,0,TRUE
7255,CCOC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C,0,TRUE
7256,[O-]S(=O)(=O)C(F)(F)F.CCCCN1C=C[N+](C)=C1C,0,TRUE
7257,CCCCC(CC)COC(=O)CS,0,FALSE
7258,CC1=C(C=C(Br)C(O)=C1Br)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=C(C)C(Br)=C(O)C(Br)=C1,0,TRUE
7259,OP(O)(O)=O,0,TRUE
7260,OS(O)(=O)=O,0,TRUE
7261,CC(C)(C)OCC1CO1,0,TRUE
7262,OC(CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=C(F)C=CC=C1,0,TRUE
7266,CCCC(C)C1(CC)C(=O)NC(O)=NC1=O,0,TRUE
7267,[K+].[I-],0,TRUE
7269,[Na+].OS([O-])(=O)=O,0,TRUE
7270,[Na+].[O-]Cl,0,FALSE
7271,[Cu]I,0,TRUE
7272,Cl.CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN(C)C)C=C1,0,TRUE
7273,CN1C(COC(N)=O)=NC=C1[N+]([O-])=O,0,TRUE
7274,[Na]I,0,TRUE
7275,C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,0,TRUE
7276,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,0,TRUE
7278,CC(C)NCC(O)C1=CC=C(O)C(O)=C1,0,TRUE
7279,CC(C)NC1=CC=CC=C1,0,TRUE
7280,O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
7281,NC12CC3CC(CC(C3)C1)C2,0,TRUE
7282,CC1=C(CN2C=CN=C2)C2=C(C=CC=C2)N1CCC(O)=O,0,TRUE
7283,[Br-].C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
7284,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,0,TRUE
7285,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,0,TRUE
7286,CC(C)(C)C1=CC=C(N)C=C1,0,TRUE
7287,Cl.NCC(O)C1=CC=C(O)C=C1,0,TRUE
7288,CC(O)COC1=CC=CC=C1,0,TRUE
7289,[Cl-].[Cl-].[Cl-].[Fe+3],0,TRUE
7291,OC(=O)\C=C/C(O)=O.C[C@]12N[C@H](CC3=C1C=CC=C3)C1=C2C=CC=C1,0,TRUE
7292,Cl.NC1CCN(CC1)C1=NC(Cl)=CC=C1,0,TRUE
7294,Cl[Ni]Cl,0,TRUE
7295,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,0,FALSE
7296,CC1=CC=CC(C)=C1NC(=O)CN1CCCC1=O,0,TRUE
7297,[Fe++].[O-]S([O-])(=O)=O,0,TRUE
7298,CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,0,TRUE
7299,CC[C@@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0,TRUE
7300,[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)OP([O-])([O-])=O,0,TRUE
7301,CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1,0,TRUE
7303,[I-].CC[N+](CC)(CC)CCOC1=CC=C(\C=C\C2=CC=CC=C2)C=C1,0,TRUE
7304,[K+].[K+].[O-]S(=O)(=O)OOS([O-])(=O)=O,0,TRUE
7305,[NH4+].[NH4+].[O-]S(=O)(=O)OOS([O-])(=O)=O,0,TRUE
7306,[Ca++].CC(=O)NCCCS([O-])(=O)=O.CC(=O)NCCCS([O-])(=O)=O,0,TRUE
7307,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,0,TRUE
7308,OC1=C2N=CC=CC2=C(Cl)C=C1Cl,1,TRUE
7309,CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,0,TRUE
7310,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1,0,TRUE
7311,OC1OC(=O)C(Cl)=C1C(Cl)Cl,0,TRUE
7313,CC(=O)C1=CC2=C(CCCC2)C=C1,0,TRUE
7314,Cl.COC1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=NNC(=O)CC1C,1,TRUE
7315,CCC12COCN1COC2,0,TRUE
7316,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,0,TRUE
7317,CC1(C)N(Br)C(=O)N(Br)C1=O,0,TRUE
7318,CC(CO)(CO)[N+]([O-])=O,0,TRUE
7319,CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,0,TRUE
7320,CCOC(=O)COC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,0,TRUE
7322,OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F,1,TRUE
7323,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,0,TRUE
7324,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@]12C,0,FALSE
7325,CCCCOC(=O)C1=CC=CC=C1N,0,TRUE
7326,[K+].[O-][N+]([O-])=O,0,TRUE
7327,[Na+].[Na+].[O-]S([O-])(=O)=O,0,TRUE
7328,[K+].[O-]N=O,0,TRUE
7329,[Na+].[O-][Cl]=O,0,TRUE
7330,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,0,FALSE
7331,[Cl-].[Cl-].[Fe++],0,TRUE
7333,CCC(Br)(CC)C(=O)NC(N)=O,0,TRUE
7334,CSC1=CC=C(C=C1)C(=O)C1=C(C)NC(=O)N1,0,TRUE
7335,CCC1(C)CC(=O)NC1=O,0,TRUE
7336,ClC1=CC(Cl)=C(Cl)C=C1OCC#CI,0,TRUE
7337,CC1(C)NC(=O)NC1=O,0,TRUE
7338,[Cl-].[Cl-].[SnH2++],0,TRUE
7339,[NH4+].NS([O-])(=O)=O,0,TRUE
7340,COCC(=O)N(N1CCOC1=O)C1=C(C)C=CC=C1C,0,TRUE
7341,C1C=CC2C3CC(C=C3)C12,0,TRUE
7342,[I-].[I-].[Hg++],0,TRUE
7343,[Na+].[Na+].[O-]S(=O)(=O)OOS([O-])(=O)=O,0,TRUE
7344,CCC(C)(O)C#C,0,TRUE
7345,COC(C)(C)OC,0,TRUE
7346,FC1=C(Br)C=C(C=O)C=C1,0,TRUE
7347,COS(=O)(=O)OC,0,TRUE
7348,[K+].[K+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O,0,TRUE
7349,[K+].[O-][Cl](=O)(=O)=O,0,TRUE
7350,O=S1(=O)CC=CC1,0,TRUE
7351,CCN1CN(CC)CN(CC)C1,0,TRUE
7352,CCC(=O)C=CC1C(C)=CCCC1(C)C,0,TRUE
7353,CC1CC(CC(C)(C)C1)OC(=O)C(C)=C,0,TRUE
7354,CC(C)CCOC(=O)C=CC1=CC=CC=C1,0,TRUE
7355,CC(C)CC(O)CC1=CC=CC=C1,0,TRUE
7357,CC(C)(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
7358,O[Se](O)=O,0,TRUE
7359,[NH4+].[NH4+].[O-]S([S-])(=O)=O,0,TRUE
7360,CCOC(=O)C1OC1(C)C1=CC=CC=C1,0,TRUE
7361,CC(CO)(CO)CO,0,TRUE
7362,CC1=CC[C@H]2C[C@@H]1C2(C)C,0,TRUE
7363,C\C=C(/C)C(=O)OC\C=C(/C)CCC=C(C)C,0,FALSE
7364,CC1=CC[C@@H]2C[C@H]1C2(C)C,0,TRUE
7365,NC(CO)(CO)CO,0,TRUE
7366,COC(O)C=C(C)OP(O)(OC)OC,0,TRUE
7369,[Be++].O.O.O.O.[O-]S([O-])(=O)=O,0,TRUE
7370,Cl[Bi]=O,0,TRUE
7371,CS(O)(=O)=O.COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N1CCN(CC1)C(=O)C1COC2=C(O1)C=CC=C2,0,TRUE
7372,O.O.[Na+].[Na+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O,0,TRUE
7373,OS(F)(=O)=O,0,TRUE
7374,[Na+].[O-][Br](=O)=O,0,TRUE
7375,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,0,FALSE
7376,Br[Ca]Br,0,TRUE
7377,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0,FALSE
7378,[NH4+].[O-][Cl](=O)(=O)=O,0,TRUE
7379,O.O.O.O.O.O.Cl[Mg]Cl,0,TRUE
7380,ClS(Cl)(=O)=O,0,TRUE
7381,OC(=O)CC(O)(CC(O)=O)C(O)=O,0,TRUE
7382,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,0,TRUE
7383,CCCCCCCCS(Cl)(=O)=O,0,FALSE
7384,CCC(CO)(CO)CO,0,TRUE
7385,CCO[Si](OCC)(OCC)C1=CC=CC=C1,0,TRUE
7386,CCO[Si](OCC)(OCC)C=C,0,TRUE
7387,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(O)=O)C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,0,TRUE
7388,CC(=O)C1=CC2=C(C=C1)C1=CC=CC=C1C2,1,TRUE
7389,OC(=O)C1=CC=C(OCCN2C=CN=C2)C=C1,0,TRUE
7390,CC1=CC(C)=C(Br)C(C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,0,TRUE
7391,OC1(CCCCC1)C#C,0,TRUE
7392,NC(=O)CC1=C(N)C(=CC=C1)C(=O)C1=CC=CC=C1,0,TRUE
7393,CC1=C(OP(=O)(OC2=C(C)C=CC=C2)OC2=C(C)C=CC=C2)C=CC=C1,1,TRUE
7394,CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,0,FALSE
7395,CC(C)=CCCC(C)(OC(=O)C=CC1=CC=CC=C1)C=C,0,TRUE
7396,CCOP(=O)(CC)OCC,0,TRUE
7397,CCOP(=O)(OCC)OCC,0,TRUE
7398,CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,0,TRUE
7399,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1,0,TRUE
7400,Cl.COC1=C(OC)C=C2C(CCN3C(=O)N(C)\C(C=C23)=N\C2=C(C)C=C(C)C=C2C)=C1,0,TRUE
7401,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,0,FALSE
7403,O.O.O.O.O.CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(C[N+]3=CC=CC=C3)=C(N2C1=O)C([O-])=O)C1=CSC(N)=N1)C(O)=O,0,TRUE
7404,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0,FALSE
7406,OC1=CC(C[C@H]2COC(=O)[C@@H]2CC2=CC(O)=CC=C2)=CC=C1,0,TRUE
7407,CCCCSP(=O)(SCCCC)SCCCC,0,FALSE
7408,OCNC(=O)N(CO)C1N(CO)C(=O)N(CO)C1=O,0,TRUE
7409,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,0,FALSE
7410,NC1=CC=C(NC(=O)C2=CC=C(N)C=C2)C=C1,0,TRUE
7411,O.O.[Na+].C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OS([O-])(=O)=O)[C@@H]1CCC2=O,0,TRUE
7412,CC1=CC(=O)CC(C)(C)C1,0,TRUE
7413,CCC(C)(C)C1=CC=C(CC(C)CN2C[C@H](C)O[C@H](C)C2)C=C1,0,TRUE
7414,CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,1,TRUE
7416,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0,TRUE
7417,CN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0,TRUE
7418,CC(C)(\N=N\C(C)(C)C#N)C#N,0,TRUE
7419,CCC(C)(O)CCCC(C)C,0,FALSE
7420,CC(C)=CCCC(C)(O)C=C,0,TRUE
7421,Cl.OC(=O)\C=C\C1=CC=C(CN2C=CN=C2)C=C1,0,TRUE
